date,team,home_rating,away_rating
2021-10-02,Austria Vienna,0.34931367928251444,0.34742186766511063
2021-10-16,Austria Vienna,0.27745227217832125,0.2995142629289818
2021-10-23,Austria Vienna,0.40020380914482145,0.38134862090664867
2021-10-31,Austria Vienna,0.36242430510642515,0.32467936484905424
2021-11-06,Austria Vienna,0.4011202624462346,0.35047666974226055
2021-11-21,Austria Vienna,0.39391083217835254,0.3396625243404375
2021-11-28,Austria Vienna,0.48931850585996506,0.4032676401281792
2021-12-05,Austria Vienna,0.504564740206933,0.4261369916486311
2021-12-12,Austria Vienna,0.4048901547357519,0.35968726800117706
2022-02-12,Austria Vienna,0.46852194171896433,0.45513494847599567
2022-02-19,Austria Vienna,0.577314243125666,0.5276631494137968
2022-02-27,Austria Vienna,0.6553976037347732,0.5797187231532015
2022-03-06,Austria Vienna,0.6681758830491524,0.5988861421247704
2022-03-13,Austria Vienna,0.7398305520218111,0.6466559214398763
2022-03-20,Austria Vienna,0.7587829075539105,0.6750844547380253
2022-04-03,Austria Vienna,0.6834731720629977,0.62487796441075
2022-04-10,Austria Vienna,0.6328876413038068,0.5489996682719636
2022-04-17,Austria Vienna,0.6344911382540437,0.5500686662387881
2022-04-24,Austria Vienna,0.5399155401464024,0.4082052690773262
2022-04-27,Austria Vienna,0.5179251629262449,0.3752197032470899
2022-05-08,Austria Vienna,0.5295078266417932,0.38294147905745546
2022-05-15,Austria Vienna,0.5709404510231942,0.4450904156295571
2022-05-21,Austria Vienna,0.6980237993047189,0.5298126478172402
2022-07-22,Austria Vienna,0.6355994989878003,0.4361761973418623
2022-07-31,Austria Vienna,0.577352096291548,0.39734459554436075
2022-08-07,Austria Vienna,0.5032078404364364,0.28612821176169323
2022-08-13,Austria Vienna,0.5281365608234013,0.30274735868633657
2022-08-21,Austria Vienna,0.5825639248079313,0.3843884046631315
2022-08-28,Austria Vienna,0.5517888265749061,0.3382257573135938
2022-09-03,Austria Vienna,0.5001991392172497,0.30383263240848946
2022-09-11,Austria Vienna,0.5883394913993889,0.4360431606816983
2022-09-18,Austria Vienna,0.7022266033622555,0.5119679019902761
2022-10-02,Austria Vienna,0.5670766931181659,0.42186796182754965
2022-10-09,Austria Vienna,0.6316188063862161,0.518681131729625
2022-10-16,Austria Vienna,0.5393719485612323,0.45718322651296917
2022-10-23,Austria Vienna,0.5386377910829048,0.4560819902954779
2022-10-30,Austria Vienna,0.5264258274188384,0.4479406811861003
2022-11-06,Austria Vienna,0.5048269812845605,0.41554241198468356
2022-11-13,Austria Vienna,0.4079003352493982,0.350924647961242
2023-02-12,Austria Vienna,0.5257321836622804,0.42947921356983015
2023-02-19,Austria Vienna,0.4548431068768554,0.32314559839169277
2023-02-25,Austria Vienna,0.5786568931266519,0.40568812255822373
2023-03-04,Austria Vienna,0.6514726702547345,0.5149117882503478
2023-03-12,Austria Vienna,0.579842328464688,0.40746627556527787
2023-03-19,Austria Vienna,0.6999375223725643,0.4875297381705288
2023-04-02,Austria Vienna,0.6672022063546873,0.4657061941586108
2023-04-09,Austria Vienna,0.7393993913284748,0.5740019716192919
2023-04-16,Austria Vienna,0.7500711764140271,0.5900096492476203
2023-04-23,Austria Vienna,0.6364907765150686,0.5142893826483146
2023-04-26,Austria Vienna,0.6047607702032188,0.46669437318054
2023-05-07,Austria Vienna,0.5505068270333925,0.4305250777339891
2023-05-14,Austria Vienna,0.6673466649445758,0.5084183030081113
2023-05-21,Austria Vienna,0.6199023998842731,0.43725190541765724
2023-05-28,Austria Vienna,0.5475187315713145,0.32867640294821926
2023-06-03,Austria Vienna,0.6330299490776717,0.38568388128579073
2023-06-08,Austria Vienna,0.6097653841366583,0.35078703387427057
2023-06-11,Austria Vienna,0.7638323113996304,0.45349831871625196
2023-07-30,Austria Vienna,0.6315168000841505,0.3652879778392653
2023-08-06,Austria Vienna,0.7055439819353274,0.47632875061603075
2023-08-13,Austria Vienna,0.6620560352981388,0.4110968306602478
2023-08-20,Austria Vienna,0.6284213115297964,0.3886736814813529
2023-08-27,Austria Vienna,0.5558710050743407,0.2798482217981693
2023-09-03,Austria Vienna,0.5380637820243387,0.2679767397648346
2023-09-17,Austria Vienna,0.4683289462232356,0.16337448606318
2023-09-24,Austria Vienna,0.40402451104801773,0.06691783330035322
2023-10-01,Austria Vienna,0.40284299190005873,0.06613015386838056
2023-10-07,Austria Vienna,0.5475937477190165,0.16263065774768576
2023-10-22,Austria Vienna,0.6162274703078167,0.265581241630886
2023-10-29,Austria Vienna,0.6968680352811654,0.38654208909090915
2023-11-04,Austria Vienna,0.6568432778533481,0.35985891747236426
2023-11-12,Austria Vienna,0.7363015148057337,0.41283107544062136
2023-11-26,Austria Vienna,0.6720727758002415,0.316487966932383
2023-12-03,Austria Vienna,0.6595740021059318,0.3081554511361765
2023-12-09,Austria Vienna,0.6457950687861627,0.2874870511565229
2024-02-10,Austria Vienna,0.7609131039221986,0.3642324079138802
2024-02-17,Austria Vienna,0.7331276502867126,0.3457087721568895
2024-02-25,Austria Vienna,0.6459547110753094,0.2149493633397848
2024-03-03,Austria Vienna,0.6940178591612798,0.2870440854687404
2024-03-10,Austria Vienna,0.7685334552473864,0.33672114952614474
2024-03-16,Austria Vienna,0.7419554357534309,0.29685412028521163
2024-03-29,Austria Vienna,0.649025324382872,0.23490071270483898
2024-04-06,Austria Vienna,0.5522984663236898,0.17041614066538419
2024-04-13,Austria Vienna,0.6037036395545043,0.24752390051160603
2024-04-20,Austria Vienna,0.7250008463829088,0.3283887050638757
2024-04-23,Austria Vienna,0.6512890270663394,0.21782097608902157
2024-04-26,Austria Vienna,0.5645683820681762,0.1600072127569127
2024-05-03,Austria Vienna,0.4738765247666445,0.023969426804615196
2024-05-11,Austria Vienna,0.32068733217239187,-0.07815670159155325
2024-05-18,Austria Vienna,0.3801817411799247,0.011084911919745963
2024-05-21,Austria Vienna,0.4382767507787196,0.0982274263179383
2024-05-24,Austria Vienna,0.5208019625442578,0.15324423416163044
2024-05-28,Austria Vienna,0.5805576666729975,0.24287779035473994
2024-08-04,Austria Vienna,0.5138252401762156,0.14277915060956708
2024-08-11,Austria Vienna,0.6302479519008327,0.22039429175931186
2024-08-18,Austria Vienna,0.6143049473436715,0.19647978492357004
2024-08-25,Austria Vienna,0.6977172411424803,0.2520879807894426
2024-09-01,Austria Vienna,0.6841485111662754,0.23173488582513516
2024-09-22,Austria Vienna,0.6500984414118948,0.18065978119356424
2024-09-25,Austria Vienna,0.712470704890934,0.2222412901795904
2024-09-28,Austria Vienna,0.6801715488476253,0.17379255611462732
2024-10-05,Austria Vienna,0.6866343200878608,0.17810107027478436
2024-10-20,Austria Vienna,0.7385328033471151,0.25594879516366587
2024-10-26,Austria Vienna,0.8535363014279287,0.3326177938842082
2024-11-03,Austria Vienna,0.837153720971764,0.3216960735800984
2024-11-09,Austria Vienna,0.8879159235940458,0.39783937751352116
2024-11-24,Austria Vienna,0.9393503177996403,0.4321289736505841
2024-12-01,Austria Vienna,1.025621027420661,0.5615350380821151
2024-12-08,Austria Vienna,1.1355755153761415,0.6348380300524356
2025-02-07,Austria Vienna,1.1908880129333128,0.7178067763881926
2025-02-16,Austria Vienna,1.2268785040620829,0.7418004371407059
2025-02-22,Austria Vienna,1.1167437782044205,0.6683772865689309
2025-03-01,Austria Vienna,1.1318781647293437,0.6910788663563158
2025-03-09,Austria Vienna,1.1958822441048664,0.7337482526066642
2025-03-16,Austria Vienna,1.2592860789973412,0.8288540049453763
2025-03-30,Austria Vienna,1.3327806302972884,0.9390958318952971
2025-04-06,Austria Vienna,1.2732487206132992,0.8994078921059709
2025-04-13,Austria Vienna,1.1896075678487388,0.7739461629591302
2025-04-20,Austria Vienna,1.0603705552540033,0.6877881545626399
2025-04-23,Austria Vienna,1.1552666711120991,0.7510522318013705
2025-04-27,Austria Vienna,1.2300155600314602,0.863175565180412
2025-05-04,Austria Vienna,1.1585530948348821,0.7559818673855451
2025-05-11,Austria Vienna,1.0362140793153778,0.6744225237058755
2025-05-18,Austria Vienna,1.102486301137636,0.7738308564392627
2012-07-21,SK Rapid,0.15,0.1
2012-07-28,SK Rapid,0.20077399380804953,0.1761609907120743
2012-08-05,SK Rapid,0.05990493315684517,0.08224828361127139
2012-08-12,SK Rapid,0.14235362717803904,0.20592132464306218
2012-08-18,SK Rapid,0.27852343194635876,0.29670119448860865
2012-08-26,SK Rapid,0.2061072924491093,0.18807698524273447
2012-09-02,SK Rapid,0.34309914640066963,0.27940488787710804
2012-09-15,SK Rapid,0.2957896387847707,0.24786521613317544
2012-09-23,SK Rapid,0.369692247114169,0.3587191286272728
2012-09-29,SK Rapid,0.42790878410208416,0.44604393410914556
2012-10-07,SK Rapid,0.35093751528543693,0.3947297548980474
2012-10-21,SK Rapid,0.2692637442407052,0.27221909833094987
2012-10-28,SK Rapid,0.3969933437947474,0.35737216470031136
2012-11-03,SK Rapid,0.33213160130861186,0.26007955097110813
2012-11-11,SK Rapid,0.20189660622012962,0.17325622091211995
2012-11-17,SK Rapid,0.2887493348312149,0.3035353138287479
2012-11-25,SK Rapid,0.36144745022534025,0.41258248691993593
2012-12-01,SK Rapid,0.42501687316633485,0.45496210221393235
2012-12-09,SK Rapid,0.4035453163493429,0.44064773100260435
2012-12-15,SK Rapid,0.3231717940941022,0.32008744761974334
2013-02-17,SK Rapid,0.2967088122906849,0.3024454597507985
2013-02-24,SK Rapid,0.33279577275807404,0.3565759004518822
2013-02-27,SK Rapid,0.29900345014107976,0.334047685373886
2013-03-03,SK Rapid,0.2277149242911733,0.2271148965990263
2013-03-09,SK Rapid,0.14615069221921556,0.17273874188438781
2013-03-16,SK Rapid,0.06892389498840146,0.1212542103971784
2013-03-30,SK Rapid,0.007270536957278473,0.028774173350493926
2013-04-06,SK Rapid,-0.0349758875953005,-0.03459546347837453
2013-04-13,SK Rapid,0.07199244167929486,0.036716756038022394
2013-04-21,SK Rapid,0.13010462354954988,0.12388502884340491
2013-04-27,SK Rapid,0.028162995254881806,0.055923943313626184
2013-05-05,SK Rapid,0.10732826793750536,0.1746718523375615
2013-05-11,SK Rapid,0.09668639596419089,0.16757727102201853
2013-05-18,SK Rapid,0.010381666124422595,0.03812017626236611
2013-05-22,SK Rapid,0.08359034961869095,0.14793320150376865
2013-05-26,SK Rapid,0.21874461345502078,0.2380360440613219
2013-07-20,SK Rapid,0.181035909558934,0.18147298821719174
2013-07-27,SK Rapid,0.32284428305869073,0.27601190388369623
2013-08-04,SK Rapid,0.3897461568531267,0.37636471457535015
2013-08-11,SK Rapid,0.456741262741371,0.42102811850084637
2013-08-18,SK Rapid,0.36413570195801215,0.2821197773258081
2013-08-25,SK Rapid,0.2675602834658832,0.21773616499772214
2013-09-01,SK Rapid,0.32614804467860736,0.3056178068168084
2013-09-14,SK Rapid,0.4227285721279992,0.45048859799089613
2013-09-22,SK Rapid,0.5329003015724135,0.5239364176205057
2013-09-28,SK Rapid,0.39532262009626473,0.43221796330307316
2013-10-06,SK Rapid,0.3429656504850202,0.3536825088862064
2013-10-20,SK Rapid,0.27586126587129095,0.30894625247705354
2013-10-27,SK Rapid,0.34544538041879286,0.41332242429830635
2013-11-02,SK Rapid,0.42690164249483836,0.46762659901567005
2013-11-10,SK Rapid,0.3864870227009629,0.4070046693248569
2013-11-24,SK Rapid,0.5026258014795574,0.4844305218439199
2013-12-01,SK Rapid,0.6149949451583734,0.5593432842964638
2013-12-04,SK Rapid,0.5290432960913058,0.43041581069586243
2013-12-08,SK Rapid,0.4544667381683343,0.3185509738114051
2013-12-15,SK Rapid,0.36261362115866613,0.25731556247162635
2013-12-18,SK Rapid,0.2781861093030803,0.13067429468824765
2014-02-09,SK Rapid,0.40490357224231976,0.21515260331440733
2014-02-16,SK Rapid,0.3356783129658357,0.11131471439968131
2014-02-22,SK Rapid,0.310128631376803,0.09428159334032615
2014-03-02,SK Rapid,0.2490099662597401,0.002603595664731756
2014-03-09,SK Rapid,0.20535601032748158,-0.06287733823365603
2014-03-15,SK Rapid,0.2550313880311393,-0.02976041976455087
2014-03-22,SK Rapid,0.38568728368968724,0.0573435106744811
2014-03-26,SK Rapid,0.4733217629762201,0.18879522960428038
2014-03-29,SK Rapid,0.5760978179303142,0.25731259957367647
2014-04-06,SK Rapid,0.6398310351513316,0.35291242540520246
2014-04-12,SK Rapid,0.5581901984900751,0.2984852009643648
2014-04-20,SK Rapid,0.5241099924649552,0.2473648919266849
2014-04-26,SK Rapid,0.6437254853538493,0.3271085538526144
2014-05-04,SK Rapid,0.7185046352344833,0.37696132043970365
2014-05-11,SK Rapid,0.8055955595522205,0.5075977069163095
2014-07-19,SK Rapid,0.7081084182380384,0.3613669949450363
2014-07-26,SK Rapid,0.677098297664564,0.3406935812293867
2014-08-02,SK Rapid,0.6435911923873188,0.29043292331351894
2014-08-09,SK Rapid,0.5730544293207427,0.2434084146024682
2014-08-16,SK Rapid,0.46251574658537264,0.16971595944555484
2014-08-24,SK Rapid,0.456744208552371,0.16105865239605238
2014-08-31,SK Rapid,0.5613550832349451,0.23079923551776843
2014-09-17,SK Rapid,0.6545188816175302,0.3705449330916461
2014-09-20,SK Rapid,0.7859979256528927,0.4581976291152211
2014-09-28,SK Rapid,0.7573956971249255,0.439129476763243
2014-10-05,SK Rapid,0.7791642143836196,0.4717822526512842
2014-10-18,SK Rapid,0.6834742959333625,0.40798897368444614
2014-10-25,SK Rapid,0.7568881984078631,0.518109827396197
2014-11-02,SK Rapid,0.6698714308997236,0.3875846761339876
2014-11-09,SK Rapid,0.5581985198743935,0.31313606878376754
2014-11-22,SK Rapid,0.4742741966573196,0.18724958395815672
2014-11-29,SK Rapid,0.5781508819444903,0.2565007074829372
2014-12-07,SK Rapid,0.5587296026869547,0.22736878859663387
2014-12-14,SK Rapid,0.6459339881556082,0.35817536679961404
2015-02-14,SK Rapid,0.7671105991365095,0.4389597741202149
2015-02-22,SK Rapid,0.7141546444714201,0.35952584212258076
2015-02-28,SK Rapid,0.7667971293408148,0.39462083203551057
2015-03-04,SK Rapid,0.8123074195051961,0.42496102547843145
2015-03-08,SK Rapid,0.7477693109676976,0.32815386267218366
2015-03-14,SK Rapid,0.8853171828185613,0.4198524439060928
2015-03-22,SK Rapid,0.8807169838413325,0.41295214544024944
2015-04-04,SK Rapid,0.9964967245366533,0.49013863923712997
2015-04-12,SK Rapid,0.9967818689861714,0.4903287355368087
2015-04-18,SK Rapid,1.0441779095461587,0.5614227963767899
2015-04-25,SK Rapid,0.9264983568057652,0.48296976121652757
2015-05-03,SK Rapid,0.9360412961349519,0.4972841702103077
2015-05-10,SK Rapid,1.0156474085567813,0.6166933388430518
2015-05-17,SK Rapid,1.128663203156856,0.6920372019097684
2015-05-24,SK Rapid,1.0037008375534804,0.6087289581741846
2015-05-27,SK Rapid,1.0672018457878822,0.7039804705257874
2015-05-31,SK Rapid,1.1695046114919174,0.8574346190818402
2015-07-25,SK Rapid,1.2806829447089747,0.9315535078932118
2015-08-01,SK Rapid,1.354505293598194,1.0422870312270407
2015-08-09,SK Rapid,1.272737455792036,0.9877751393562686
2015-08-12,SK Rapid,1.355884032484195,1.1124950043945072
2015-08-16,SK Rapid,1.3111033436763742,1.0453239711827762
2015-08-22,SK Rapid,1.4050131003831725,1.1079304756539752
2015-08-29,SK Rapid,1.25359478563714,1.0069849324899536
2015-09-12,SK Rapid,1.1641021138319265,0.8727459247821332
2015-09-20,SK Rapid,1.2284163081575539,0.9156220543325514
2015-09-26,SK Rapid,1.2397377847981863,0.9326042692935
2015-10-04,SK Rapid,1.1363109057959566,0.8636530166253469
2015-10-18,SK Rapid,1.0543233802245817,0.7406717282682844
2015-10-25,SK Rapid,0.9356918886854788,0.6615840672422159
2015-10-31,SK Rapid,0.9837183435572427,0.6936017038233918
2015-11-08,SK Rapid,0.9071369305315294,0.5787295842848218
2015-11-21,SK Rapid,1.0090571332862113,0.7316098884168444
2015-11-29,SK Rapid,1.0767307863394384,0.7767256571189959
2015-12-02,SK Rapid,0.9978125474140603,0.6583482987309287
2015-12-05,SK Rapid,0.9657688214856618,0.636985814778663
2015-12-13,SK Rapid,0.8990221941162442,0.5368658737245365
2016-02-06,SK Rapid,1.010095649007688,0.6109148436521659
2016-02-14,SK Rapid,1.0987991268219994,0.7439700603736328
2016-02-21,SK Rapid,1.171663069021228,0.8532659736724755
2016-02-28,SK Rapid,1.098784836012372,0.8046804849999047
2016-03-02,SK Rapid,1.204797588890877,0.8753556535855749
2016-03-06,SK Rapid,1.151264883151505,0.7950565949765169
2016-03-12,SK Rapid,0.9900572478100407,0.6875848380822074
2016-03-20,SK Rapid,0.9176888927405207,0.5790323054779275
2016-04-03,SK Rapid,0.8810079074187603,0.5545783152634206
2016-04-09,SK Rapid,0.8725569617794053,0.5419018968043882
2016-04-17,SK Rapid,0.8704363366873089,0.5404881467429906
2016-04-24,SK Rapid,0.9704570257522218,0.6071686061195992
2016-04-30,SK Rapid,0.8778113345386998,0.46820006929931623
2016-05-08,SK Rapid,0.9391242184002374,0.5601693950916227
2016-05-11,SK Rapid,0.8375271729133512,0.4924380314336985
2016-05-15,SK Rapid,0.908385572357836,0.5987256306004257
2016-07-23,SK Rapid,1.0578273405159448,0.6983534760391649
2016-07-31,SK Rapid,0.9862131418385451,0.5909321780230654
2016-08-07,SK Rapid,1.0772670359811956,0.7275130192370409
2016-08-13,SK Rapid,1.2115352863472117,0.8170251861477185
2016-08-21,SK Rapid,1.18413443121328,0.7759239034468209
2016-08-28,SK Rapid,1.1256065682669627,0.7369053281492761
2016-09-10,SK Rapid,1.117377046478168,0.7245610454660841
2016-09-18,SK Rapid,1.2105163029012174,0.7866538830814502
2016-09-24,SK Rapid,1.1510246982538699,0.697416476110429
2016-10-02,SK Rapid,1.0647150775054737,0.5679520449878346
2016-10-15,SK Rapid,0.9681333947187204,0.5035642564633324
2016-10-23,SK Rapid,0.8345523536390114,0.4145102290768597
2016-10-29,SK Rapid,0.8452021069249172,0.4304848590057183
2016-11-06,SK Rapid,0.7241489975879877,0.349782786114432
2016-11-20,SK Rapid,0.7169948283010014,0.3390515321839525
2016-11-27,SK Rapid,0.6182651866801913,0.2732317711034124
2016-11-30,SK Rapid,0.5656679412339564,0.19433590293406006
2016-12-03,SK Rapid,0.5804994196232387,0.2042235551935816
2016-12-11,SK Rapid,0.6688503573533342,0.2631241803469786
2016-12-18,SK Rapid,0.5957441328390778,0.15346484357559403
2017-02-12,SK Rapid,0.6311035703074402,0.20650399977813771
2017-02-18,SK Rapid,0.5469238828000546,0.15038420810654726
2017-02-25,SK Rapid,0.4925289676487861,0.0687918353796446
2017-03-05,SK Rapid,0.4420512187673693,0.03514000279203339
2017-03-12,SK Rapid,0.40339161086921405,-0.022849409055199464
2017-03-18,SK Rapid,0.3187107301394634,-0.07930332954169991
2017-04-01,SK Rapid,0.3025128024004042,-0.1036002211502887
2017-04-08,SK Rapid,0.20873983269811486,-0.24425967570372265
2017-04-15,SK Rapid,0.3418326621655884,-0.15553112272540698
2017-04-23,SK Rapid,0.22717524949903228,-0.23196939783644438
2017-04-30,SK Rapid,0.18492715075795166,-0.29534154594806533
2017-05-06,SK Rapid,0.32516569082573693,-0.20184918590287515
2017-05-13,SK Rapid,0.3721215509271868,-0.13141539575070035
2017-05-21,SK Rapid,0.45639977257467895,-0.07522991465237225
2017-05-25,SK Rapid,0.539573446959535,0.04953059692491181
2017-05-28,SK Rapid,0.5728678424327994,0.07172686057375477
2017-07-22,SK Rapid,0.5001705992598428,0.023262031791783627
2017-07-29,SK Rapid,0.5897503603693618,0.1576316734560622
2017-08-06,SK Rapid,0.5863840135971896,0.15538744227461404
2017-08-13,SK Rapid,0.5022391486672895,0.02917014487976391
2017-08-19,SK Rapid,0.4112570569591742,-0.03148458292564627
2017-08-26,SK Rapid,0.4796956151372916,0.014141122526432001
2017-09-10,SK Rapid,0.5524381943368556,0.12325499132577795
2017-09-16,SK Rapid,0.5735327543427235,0.15489683133457988
2017-09-23,SK Rapid,0.6568025522959902,0.21041002997009095
2017-09-30,SK Rapid,0.6992260803598691,0.27404532206590937
2017-10-14,SK Rapid,0.6438440673916791,0.23712398008711605
2017-10-22,SK Rapid,0.7168774804648493,0.3466740996968714
2017-10-28,SK Rapid,0.747757347567307,0.3672606777651765
2017-11-04,SK Rapid,0.7804380771436193,0.416281772129645
2017-11-18,SK Rapid,0.8293580257458707,0.48966169503302204
2017-11-26,SK Rapid,0.7590002350655907,0.4427565012461687
2017-11-29,SK Rapid,0.6343147740445663,0.35963286056548577
2017-12-02,SK Rapid,0.6079855952395815,0.3201390923580087
2017-12-09,SK Rapid,0.5316548882778962,0.26925195438355176
2017-12-16,SK Rapid,0.6322614421782397,0.42016178523406694
2018-02-04,SK Rapid,0.611429362971744,0.4062737324297365
2018-02-11,SK Rapid,0.5516584064179914,0.3166172975991076
2018-02-17,SK Rapid,0.5213288130349631,0.29639756867708883
2018-02-24,SK Rapid,0.6367389885743234,0.37333768570332904
2018-03-04,SK Rapid,0.6540146463272217,0.39925117233267654
2018-03-10,SK Rapid,0.640114510055774,0.378400967925505
2018-03-17,SK Rapid,0.7678332576599579,0.4635467996616276
2018-04-01,SK Rapid,0.8477503571631582,0.5834224489164279
2018-04-07,SK Rapid,0.763401271030278,0.5271897248278411
2018-04-15,SK Rapid,0.8632792021291441,0.6770066214761403
2018-04-22,SK Rapid,0.9857439279770916,0.7586497720414387
2018-04-29,SK Rapid,0.9040146869208865,0.636055910457131
2018-05-05,SK Rapid,0.9861898530896617,0.7593186597102938
2018-05-13,SK Rapid,0.8507581711946954,0.6690308717803163
2018-05-20,SK Rapid,0.9598028605971186,0.7417273313819317
2018-05-27,SK Rapid,0.9074692818078535,0.663226963198034
2018-07-29,SK Rapid,0.9926293330103246,0.7909670400017407
2018-08-04,SK Rapid,0.8818974048401453,0.7171457545549546
2018-08-12,SK Rapid,0.7714325583057188,0.6435025235320035
2018-08-19,SK Rapid,0.704371676621322,0.5429112010054085
2018-08-26,SK Rapid,0.6656898491036823,0.5171233159936487
2018-09-02,SK Rapid,0.6793055936900884,0.5375469328732577
2018-09-16,SK Rapid,0.5675794407579755,0.46306283091851586
2018-09-23,SK Rapid,0.5923666627235812,0.5002436638669243
2018-09-29,SK Rapid,0.4601362348556769,0.41209004528832144
2018-10-07,SK Rapid,0.5135313490243989,0.4476867880674694
2018-10-20,SK Rapid,0.41606003676438585,0.30147981967744986
2018-10-28,SK Rapid,0.5103652436946627,0.3643499576309678
2018-11-04,SK Rapid,0.48409437512038356,0.32494365476954895
2018-11-11,SK Rapid,0.4030488966059337,0.2033754369978742
2018-11-25,SK Rapid,0.3256590223946497,0.15178218752368489
2018-12-02,SK Rapid,0.3705498286211343,0.21911839686341178
2018-12-09,SK Rapid,0.36088640641954933,0.21267611539568848
2018-12-16,SK Rapid,0.2552454510026788,0.05421468227038273
2019-02-24,SK Rapid,0.39468567153175077,0.14717482928976405
2019-03-02,SK Rapid,0.4926424638760605,0.29411001780622864
2019-03-10,SK Rapid,0.42930787460926767,0.1991081339060395
2019-03-17,SK Rapid,0.361591149742295,0.15396365066139106
2019-03-30,SK Rapid,0.48783142885312053,0.23812383673527476
2019-04-06,SK Rapid,0.5557584928789713,0.34001443277405086
2019-04-13,SK Rapid,0.6193772662312336,0.38242694834222574
2019-04-20,SK Rapid,0.6033066440190915,0.35832101502401265
2019-04-23,SK Rapid,0.6652934683075729,0.4513012514567346
2019-04-27,SK Rapid,0.5396847545685105,0.36756210896402636
2019-05-04,SK Rapid,0.5757593891292366,0.42167406080511555
2019-05-11,SK Rapid,0.5384332824291658,0.396789989671735
2019-05-18,SK Rapid,0.4757469915293242,0.30276055332197266
2019-05-25,SK Rapid,0.3716263628784242,0.23334680088803933
2019-05-28,SK Rapid,0.4815164163688987,0.30660683654835563
2019-05-30,SK Rapid,0.38187108370146355,0.24017661477006552
2019-06-02,SK Rapid,0.44005082522014854,0.327446227048093
2019-07-26,SK Rapid,0.34891991297131575,0.26669228554887114
2019-08-04,SK Rapid,0.2948183135275153,0.18553988638317048
2019-08-10,SK Rapid,0.3693401464169468,0.23522110830945814
2019-08-18,SK Rapid,0.42857207213250614,0.3240689968827971
2019-08-24,SK Rapid,0.37601945282686716,0.2890339173457045
2019-09-01,SK Rapid,0.4527730964036378,0.40416438271086036
2019-09-15,SK Rapid,0.6011503263979071,0.5030825360403732
2019-09-21,SK Rapid,0.6703301581764304,0.6068522837081581
2019-09-29,SK Rapid,0.5807839493685015,0.5471548111695389
2019-10-05,SK Rapid,0.60654008543847,0.5857890152744916
2019-10-20,SK Rapid,0.5604117609630298,0.5550367989575313
2019-10-27,SK Rapid,0.6176057654207122,0.640827805644055
2019-11-02,SK Rapid,0.48636924255042785,0.5533367903971987
2019-11-09,SK Rapid,0.5714640487607869,0.6809789997127373
2019-11-24,SK Rapid,0.5477766230785548,0.6651873825912492
2019-12-01,SK Rapid,0.6505759262489441,0.8193863373468332
2019-12-08,SK Rapid,0.5666845155322804,0.7634587302023907
2019-12-14,SK Rapid,0.6466484779799634,0.8834046738739152
2020-02-16,SK Rapid,0.7147651779800654,0.9288158072073165
2020-02-23,SK Rapid,0.661222642100083,0.8485020033873427
2020-03-01,SK Rapid,0.7366693759626659,0.8987998259623979
2020-03-07,SK Rapid,0.7304104099200129,0.8894113768984184
2020-06-03,SK Rapid,0.682990033978299,0.8182808129858475
2020-06-07,SK Rapid,0.8302353205843447,0.916444337389878
2020-06-10,SK Rapid,0.893076225008406,1.01070569402597
2020-06-14,SK Rapid,0.9396236031110354,1.0417372794277229
2020-06-17,SK Rapid,0.9220965988652599,1.0154467730590595
2020-06-21,SK Rapid,0.7965959717671189,0.9317796883269656
2020-06-24,SK Rapid,0.6453694628176182,0.830962015693965
2020-06-28,SK Rapid,0.6450519387561774,0.8304857296018038
2020-07-01,SK Rapid,0.7785325543484979,0.9194728066633507
2020-07-05,SK Rapid,0.7008239835514768,0.8029099504678191
2020-09-11,SK Rapid,0.812059749158796,0.8770671275393652
2020-09-19,SK Rapid,0.7473571923612459,0.7800132923430401
2020-09-26,SK Rapid,0.7276655075967176,0.7504757651962476
2020-10-04,SK Rapid,0.8706414342443689,0.8457930496280152
2020-10-25,SK Rapid,0.9304763421131864,0.9355454114312414
2020-11-01,SK Rapid,0.9843699775456125,0.9714745017195254
2020-11-08,SK Rapid,1.0816096613298214,1.0363009575756645
2020-11-22,SK Rapid,0.9979702125487845,0.9108417844041091
2020-11-29,SK Rapid,0.9078798970619513,0.8507815740795536
2020-12-06,SK Rapid,0.9668694887570431,0.9392659616221914
2020-12-13,SK Rapid,0.8136232954614359,0.8371018327584532
2020-12-19,SK Rapid,0.7622678576892296,0.7600686761001437
2021-01-22,SK Rapid,0.8976705835084491,0.8503371599796234
2021-01-27,SK Rapid,0.8810871038621809,0.8392815068821113
2021-01-31,SK Rapid,0.9471895265726241,0.9384351409477761
2021-02-09,SK Rapid,0.9979558321413654,0.9722793446602703
2021-02-13,SK Rapid,0.9277210926118176,0.8669272353659485
2021-02-21,SK Rapid,0.8981086002042173,0.8225084967545482
2021-02-27,SK Rapid,0.8358196722695477,0.7809825447981018
2021-03-07,SK Rapid,0.8012889151504237,0.7291864091194158
2021-03-14,SK Rapid,0.9416437070529039,0.8227562703877359
2021-03-21,SK Rapid,0.8814801186226879,0.732510887742412
2021-04-04,SK Rapid,0.9929314243888052,0.8996878463915879
2021-04-11,SK Rapid,0.868377271193039,0.8166517442610771
2021-04-18,SK Rapid,0.805619249938543,0.7748130634247464
2021-04-21,SK Rapid,0.8194858142539345,0.7956129098978337
2021-04-25,SK Rapid,0.9601954203303023,0.8894193139487455
2021-04-28,SK Rapid,0.959261654381255,0.8880186650251747
2021-05-09,SK Rapid,0.8589737072406268,0.8211600335980892
